Date,Price,Open,High,Low,Chg%
2016-03-21,1292.7,1292.7,1292.7,1292.7,-0.0071
2016-03-22,1298.8,1298.8,1298.8,1298.8,0.0047
2016-03-23,1274,1299,1299,1269.7,-0.0191
2016-03-24,1272.4,1272.4,1272.4,1272.4,-0.0013
2016-03-25,1216.7,1216.7,1216.7,1216.7,-0.0438
2016-03-28,1270.7,1270.7,1270.7,1270.7,0.0444
2016-03-29,1286.3,1286.3,1286.3,1286.3,0.0123
2016-03-30,1276.9,1276.9,1276.9,1276.9,-0.0073
2016-03-31,1280.9,1280.9,1280.9,1280.9,0.0031
2016-04-01,1268.9,1268.9,1268.9,1268.9,-0.0094
2016-04-04,1264.7,1264.7,1264.7,1264.7,-0.0033
2016-04-05,1274.5,1274.5,1274.5,1274.5,0.0077
2016-04-06,1268.8,1268.8,1268.8,1268.8,-0.0045
2016-04-07,1282.3,1282.3,1282.3,1282.3,0.0106
2016-04-08,1287.3,1287.3,1287.3,1287.3,0.0039
2016-04-11,1302.4,1302.4,1302.4,1302.4,0.0117
2016-04-12,1306.4,1306.4,1306.4,1306.4,0.0031
2016-04-13,1293.9,1293.9,1293.9,1293.9,-0.0096
2016-04-14,1272.1,1272.1,1272.1,1272.1,-0.0168
2016-04-15,1279.7,1279.7,1279.7,1279.7,0.006
2016-04-18,1280.3,1280.3,1280.3,1280.3,0.0005
2016-04-19,1300.8,1300.8,1300.8,1300.8,0.016
2016-04-20,1302.3,1302.3,1302.3,1302.3,0.0012
2016-04-21,1299.5,1299.5,1299.5,1299.5,-0.0022
2016-04-22,1278.8,1278.8,1278.8,1278.8,-0.0159
2016-04-25,1289.1,1289.1,1289.1,1289.1,0.0081
2016-04-26,1292.4,1292.4,1292.4,1292.4,0.0026
2016-04-27,1299.8,1299.8,1299.8,1299.8,0.0057
2016-04-28,1316.8,1316.8,1316.8,1316.8,0.0131
2016-04-29,1341.4,1341.4,1341.4,1341.4,0.0187
2016-05-02,1347.3,1347.3,1347.3,1347.3,0.0044
2016-05-03,1342.8,1342.8,1342.8,1342.8,-0.0033
2016-05-04,1324.3,1324.3,1324.3,1324.3,-0.0138
2016-05-05,1317.8,1317.8,1317.8,1317.8,-0.0049
2016-05-06,1340.1,1340.1,1340.1,1340.1,0.0169
2016-05-09,1312.9,1312.9,1312.9,1312.9,-0.0203
2016-05-10,1311.3,1311.3,1311.3,1311.3,-0.0012
2016-05-11,1322.6,1322.6,1322.6,1322.6,0.0086
2016-05-12,1317.7,1317.7,1317.7,1317.7,-0.0037
2016-05-13,1319.5,1319.5,1319.5,1319.5,0.0014
2016-05-16,1321.8,1321.8,1321.8,1321.8,0.0017
2016-05-17,1324.9,1324.9,1324.9,1324.9,0.0023
2016-05-18,1324.3,1324.3,1324.3,1324.3,-0.0005
2016-05-19,1305.9,1305.9,1305.9,1305.9,-0.0139
2016-05-20,1305.9,1305.9,1305.9,1305.9,0
2016-05-23,1304.9,1304.9,1304.9,1304.9,-0.0008
2016-05-24,1282.7,1282.7,1282.7,1282.7,-0.017
2016-05-25,1277.4,1277.4,1277.4,1277.4,-0.0041
2016-05-26,1273.6,1273.6,1273.6,1273.6,-0.003
2016-05-27,1267.6,1267.6,1267.6,1267.6,-0.0047
2016-05-30,1212.15,1208.25,1213.15,1201.8,-0.0437
2016-05-31,1269.3,1269.3,1269.3,1269.3,0.0471
2016-06-01,1267.2,1267.2,1267.2,1267.2,-0.0017
2016-06-02,1264.9,1264.9,1264.9,1264.9,-0.0018
2016-06-03,1294.6,1294.6,1294.6,1294.6,0.0235
2016-06-06,1299.4,1299.4,1299.4,1299.4,0.0037
2016-06-07,1298.8,1298.8,1298.8,1298.8,-0.0005
2016-06-08,1314,1314,1314,1314,0.0117
2016-06-09,1324.4,1324.4,1324.4,1324.4,0.0079
2016-06-10,1327.7,1327.7,1327.7,1327.7,0.0025
2016-06-13,1337.7,1337.7,1337.7,1337.7,0.0075
2016-06-14,1335.2,1335.2,1335.2,1335.2,-0.0019
2016-06-15,1335,1335,1335,1335,-0.0001
2016-06-16,1345.6,1345.6,1345.6,1345.6,0.0079
2016-06-17,1342.9,1342.9,1342.9,1342.9,-0.002
2016-06-20,1344.2,1344.2,1344.2,1344.2,0.001
2016-06-21,1324.6,1324.6,1324.6,1324.6,-0.0146
2016-06-22,1322.1,1322.1,1322.1,1322.1,-0.0019
2016-06-23,1317.7,1317.7,1317.7,1317.7,-0.0033
2016-06-24,1376.8,1376.8,1376.8,1376.8,0.0449
2016-06-27,1378.8,1378.8,1378.8,1378.8,0.0015
2016-06-28,1372.2,1372.2,1372.2,1372.2,-0.0048
2016-06-29,1381.4,1381.4,1381.4,1381.4,0.0067
2016-06-30,1375,1375,1375,1375,-0.0046
2016-07-01,1394.3,1394.3,1394.3,1394.3,0.014
2016-07-03,1345.5,1344.5,1347.55,1338.85,-0.035
2016-07-04,1352,1345,1360.15,1343,0.0048
2016-07-05,1414.4,1414.4,1414.4,1414.4,0.0462
2016-07-06,1422.8,1422.8,1422.8,1422.8,0.0059
2016-07-07,1415,1415,1415,1415,-0.0055
2016-07-08,1412,1412,1412,1412,-0.0021
2016-07-11,1411.3,1411.3,1411.3,1411.3,-0.0005
2016-07-12,1390.7,1390.7,1390.7,1390.7,-0.0146
2016-07-13,1399,1399,1399,1399,0.006
2016-07-14,1387.7,1387.7,1387.7,1387.7,-0.0081
2016-07-15,1383.5,1383.5,1383.5,1383.5,-0.003
2016-07-18,1385.4,1385.4,1385.4,1385.4,0.0014
2016-07-19,1392.3,1392.3,1392.3,1392.3,0.005
2016-07-20,1379.7,1379.7,1379.7,1379.7,-0.009
2016-07-21,1392.2,1392.2,1392.2,1392.2,0.0091
2016-07-22,1385.5,1385.5,1385.5,1385.5,-0.0048
2016-07-25,1381.3,1381.3,1381.3,1381.3,-0.003
2016-07-26,1382.6,1382.6,1382.6,1382.6,0.0009
2016-07-27,1392,1392,1392,1392,0.0068
2016-07-28,1398.8,1402.8,1402.8,1402.8,0.0049
2016-07-29,1415.7,1415.7,1415.7,1415.7,0.0121
2016-08-01,1416.2,1416.2,1416.2,1416.2,0.0004
2016-08-02,1429.4,1429.4,1429.4,1429.4,0.0093
2016-08-03,1423.9,1423.9,1423.9,1423.9,-0.0038
2016-08-04,1427.9,1427.9,1427.9,1427.9,0.0028
2016-08-05,1407.9,1407.9,1407.9,1407.9,-0.014
2016-08-08,1405.3,1405.3,1405.3,1405.3,-0.0018
2016-08-09,1410.6,1409.9,1409.9,1409.9,0.0038
2016-08-10,1415.6,1415.6,1415.6,1415.6,0.0035
2016-08-11,1414,1414,1414,1414,-0.0011
2016-08-12,1406.8,1406.8,1406.8,1406.8,-0.0051
2016-08-15,1410.6,1410.6,1410.6,1410.6,0.0027
2016-08-16,1419,1410.7,1410.7,1410.7,0.006
2016-08-17,1410.6,1410.6,1410.6,1410.6,-0.0059
2016-08-18,1419.1,1419.1,1419.1,1419.1,0.006
2016-08-19,1408,1408,1408,1408,-0.0078
2016-08-22,1405.2,1405.2,1405.2,1405.2,-0.002
2016-08-23,1407.8,1407.8,1407.8,1407.8,0.0019
2016-08-24,1390.4,1389,1389,1389,-0.0124
2016-08-25,1384,1384.4,1384.4,1384.4,-0.0046
2016-08-26,1383.2,1383.2,1383.2,1383.2,-0.0006
2016-08-29,1384.4,1384.4,1384.4,1384.4,0.0009
2016-08-30,1374.5,1374.5,1374.5,1374.5,-0.0072
2016-08-31,1367.9,1367.9,1367.9,1367.9,-0.0048
2016-09-01,1372.6,1372.6,1372.6,1372.6,0.0034
2016-09-02,1385.3,1385.3,1385.3,1385.3,0.0093
2016-09-04,1326.25,1328.2,1328.75,1326.15,-0.0426
2016-09-05,1331.1,1326.35,1332.15,1325.55,0.0037
2016-09-06,1411.1,1411.1,1411.1,1411.1,0.0601
2016-09-07,1407.1,1407.1,1407.1,1407.1,-0.0028
2016-09-08,1400.2,1400.2,1400.2,1400.2,-0.0049
2016-09-09,1393.1,1393.1,1393.1,1393.1,-0.0051
2016-09-12,1384.4,1384.4,1384.4,1384.4,-0.0062
2016-09-13,1380.8,1380.8,1380.8,1380.8,-0.0026
2016-09-14,1383.3,1386.7,1386.7,1379.2,0.0018
2016-09-15,1374.9,1379.3,1379.3,1378,-0.0061
2016-09-16,1367.1,1367.1,1367.1,1367.1,-0.0057
2016-09-19,1374.4,1374.4,1374.4,1374.4,0.0053
2016-09-20,1374.7,1374.7,1374.7,1374.7,0.0002
2016-09-21,1388.3,1388.3,1388.3,1388.3,0.0099
2016-09-22,1399.2,1399.2,1399.2,1399.2,0.0079
2016-09-23,1396,1396,1396,1396,-0.0023
2016-09-26,1398.6,1398.6,1398.6,1398.6,0.0019
2016-09-27,1384.4,1384.4,1384.4,1384.4,-0.0102
2016-09-28,1376.7,1376.7,1376.7,1376.7,-0.0056
2016-09-29,1379.1,1379.1,1379.1,1379.1,0.0017
2016-09-30,1370.4,1383.5,1383.5,1383.5,-0.0063
2016-10-03,1365.9,1365.9,1365.9,1365.9,-0.0033
2016-10-04,1322.1,1322.1,1322.1,1322.1,-0.0321
2016-10-05,1321.3,1321.3,1321.3,1321.3,-0.0006
2016-10-06,1305.5,1305.5,1305.5,1305.5,-0.012
2016-10-07,1304.5,1304.5,1304.5,1304.5,-0.0008
2016-10-10,1313.9,1313.9,1313.9,1313.9,0.0072
2016-10-11,1309.5,1309.5,1309.5,1309.5,-0.0033
2016-10-12,1307.7,1307.7,1307.7,1307.7,-0.0014
2016-10-13,1312.3,1312.3,1312.3,1312.3,0.0035
2016-10-14,1310.4,1310.4,1310.4,1310.4,-0.0014
2016-10-17,1311.8,1311.8,1311.8,1311.8,0.0011
2016-10-18,1318.6,1318.6,1318.6,1318.6,0.0052
2016-10-19,1325.2,1325.2,1325.2,1325.2,0.005
2016-10-20,1323.5,1323.5,1323.5,1323.5,-0.0013
2016-10-21,1323,1323,1323,1323,-0.0004
2016-10-24,1317.2,1317.2,1317.2,1317.2,-0.0044
2016-10-25,1331.6,1331.6,1331.6,1331.6,0.0109
2016-10-26,1324.6,1324.6,1324.6,1324.6,-0.0053
2016-10-27,1330,1330,1330,1330,0.0041
2016-10-28,1337.1,1337.1,1337.1,1337.1,0.0053
2016-10-31,1333.7,1333.7,1333.7,1333.7,-0.0025
2016-11-01,1348,1348,1348,1348,0.0107
2016-11-02,1368,1368,1368,1368,0.0148
2016-11-03,1363.8,1363.8,1363.8,1363.8,-0.0031
2016-11-04,1365.7,1365.7,1365.7,1365.7,0.0014
2016-11-07,1340.4,1340.4,1340.4,1340.4,-0.0185
2016-11-08,1336.2,1336.2,1336.2,1336.2,-0.0031
2016-11-09,1335.7,1334,1334,1334,-0.0004
2016-11-10,1326.6,1326.6,1326.6,1326.6,-0.0068
2016-11-11,1282.7,1282.7,1282.7,1282.7,-0.0331
2016-11-14,1286.9,1286.9,1286.9,1286.9,0.0033
2016-11-15,1290.9,1290.9,1290.9,1290.9,0.0031
2016-11-16,1290.3,1290.3,1290.3,1290.3,-0.0005
2016-11-17,1283.8,1283.8,1283.8,1283.8,-0.005
2016-11-18,1276.4,1276.4,1276.4,1276.4,-0.0058
2016-11-21,1276.8,1276.8,1276.8,1276.8,0.0003
2016-11-22,1278,1278,1278,1278,0.0009
2016-11-23,1256.9,1256.9,1256.9,1256.9,-0.0165
2016-11-24,1185.55,1189.2,1190.3,1179.75,-0.0568
2016-11-25,1245.5,1245.5,1245.5,1245.5,0.0506
2016-11-28,1258.6,1258.6,1258.6,1258.6,0.0105
2016-11-29,1255.5,1255.5,1255.5,1255.5,-0.0025
2016-11-30,1238.4,1238.4,1238.4,1238.4,-0.0136
2016-12-01,1233.7,1233.7,1233.7,1233.7,-0.0038
2016-12-02,1242.4,1242.4,1242.4,1242.4,0.0071
2016-12-05,1241.7,1236.7,1236.7,1236.7,-0.0006
2016-12-06,1235,1235,1235,1235,-0.0054
2016-12-07,1250.6,1250.6,1250.6,1250.6,0.0126
2016-12-08,1246.4,1246.4,1246.4,1246.4,-0.0034
2016-12-09,1236,1236,1236,1236,-0.0083
2016-12-12,1240.3,1240.3,1240.3,1240.3,0.0035
2016-12-13,1233.6,1233.6,1233.6,1233.6,-0.0054
2016-12-14,1238.3,1238.3,1238.3,1238.3,0.0038
2016-12-15,1213.1,1213.1,1213.1,1213.1,-0.0204
2016-12-16,1220.9,1220.9,1220.9,1220.9,0.0064
2016-12-19,1225.9,1225.9,1225.9,1225.9,0.0041
2016-12-20,1217,1217,1217,1217,-0.0073
2016-12-21,1216.5,1216.5,1216.5,1216.5,-0.0004
2016-12-22,1213.8,1213.8,1213.8,1213.8,-0.0022
2016-12-23,1216.8,1216.8,1216.8,1216.8,0.0025
2016-12-25,1135,1135,1135,1135,-0.0672
2016-12-26,1134.55,1135,1136.05,1134,-0.0004
2016-12-27,1221.9,1221.9,1221.9,1221.9,0.077
2016-12-28,1224,1224,1224,1224,0.0017
2016-12-29,1241.2,1241.2,1241.2,1241.2,0.0141
2016-12-30,1234.5,1239,1239,1239,-0.0054
2017-01-02,1151.05,1151,1153.25,1150,-0.0676
2017-01-03,1244.7,1232.4,1234,1232.4,0.0814
2017-01-04,1247.1,1247.1,1247.1,1247.1,0.0019
2017-01-05,1262.1,1262.1,1262.1,1262.1,0.012
2017-01-06,1255.7,1256,1256,1256,-0.0051
2017-01-09,1267.6,1262.8,1262.8,1262.8,0.0095
2017-01-10,1268.5,1268.5,1268.5,1268.5,0.0007
2017-01-11,1280,1280,1280,1280,0.0091
2017-01-12,1283.3,1283.3,1283.3,1283.3,0.0026
2017-01-13,1281.3,1281.3,1281.3,1281.3,-0.0016
2017-01-15,1203.35,1197.3,1205.05,1197.3,-0.0608
2017-01-16,1202.85,1203.25,1208.45,1200,-0.0004
2017-01-17,1297.4,1297.4,1297.4,1297.4,0.0786
2017-01-18,1295.7,1295.7,1295.7,1295.7,-0.0013
2017-01-19,1285.5,1284,1284,1284,-0.0079
2017-01-20,1289.2,1289.2,1289.2,1289.2,0.0029
2017-01-23,1298.9,1298.9,1298.9,1298.9,0.0075
2017-01-24,1294.1,1299.6,1299.6,1295.4,-0.0037
2017-01-25,1281.1,1281.1,1281.1,1281.1,-0.01
2017-01-26,1272.9,1275.1,1275.1,1275.1,-0.0064
2017-01-27,1271.7,1271.7,1271.7,1271.7,-0.0009
2017-01-30,1276.4,1276.4,1276.4,1276.4,0.0037
2017-01-31,1291.8,1291.8,1291.8,1291.8,0.0121
2017-02-01,1289.5,1289,1291,1289,-0.0018
2017-02-02,1300.6,1300.6,1300.6,1300.6,0.0086
2017-02-03,1302.2,1302.2,1302.2,1302.2,0.0012
2017-02-06,1313.3,1313.3,1313.3,1313.3,0.0085
2017-02-07,1316.4,1314.1,1314.1,1314.1,0.0024
2017-02-08,1318.3,1323.9,1323.9,1323.9,0.0014
2017-02-09,1315.4,1315.4,1315.4,1315.4,-0.0022
2017-02-10,1314.5,1319,1319,1319,-0.0007
2017-02-13,1304.9,1304.9,1304.9,1304.9,-0.0073
2017-02-14,1304.9,1304.9,1304.9,1304.9,0
2017-02-15,1314.2,1314.2,1314.2,1314.2,0.0071
2017-02-16,1322.7,1322.7,1322.7,1322.7,0.0065
2017-02-17,1319.4,1319.4,1319.4,1319.4,-0.0025
2017-02-19,1237.3,1236,1239.25,1236,-0.0622
2017-02-20,1238.2,1237.25,1240.15,1233.5,0.0007
2017-02-21,1319.2,1319.2,1319.2,1319.2,0.0654
2017-02-22,1313.3,1313.3,1313.3,1313.3,-0.0045
2017-02-23,1331.7,1331.7,1331.7,1331.7,0.014
2017-02-24,1338.4,1338.4,1338.4,1338.4,0.005
2017-02-27,1339.1,1339.1,1339.1,1339.1,0.0005
2017-02-28,1334.3,1334.3,1334.3,1334.3,-0.0036
2017-03-01,1331.1,1331.1,1331.1,1331.1,-0.0024
2017-03-02,1313.9,1313.9,1313.9,1313.9,-0.0129
2017-03-03,1308.8,1308.8,1308.8,1308.8,-0.0039
2017-03-06,1307.3,1307.3,1307.3,1307.3,-0.0011
2017-03-07,1297.7,1307.6,1307.6,1307.5,-0.0073
2017-03-08,1291.9,1291.9,1291.9,1291.9,-0.0045
2017-03-09,1285.7,1285.7,1285.7,1285.7,-0.0048
2017-03-10,1284,1284,1284,1284,-0.0013
2017-03-13,1286.6,1294,1294,1294,0.002
2017-03-14,1286.3,1286.3,1286.3,1286.3,-0.0002
2017-03-15,1284.3,1284.3,1284.3,1284.3,-0.0016
2017-03-16,1310.7,1310.7,1310.7,1310.7,0.0206
2017-03-17,1313.6,1313.6,1313.6,1313.6,0.0022
2017-03-20,1317.2,1317.2,1317.2,1317.2,0.0027
2017-03-21,1329,1316.5,1316.5,1316.5,0.009
2017-03-22,1331.5,1331.5,1331.5,1331.5,0.0019
2017-03-23,1328.5,1328.5,1328.5,1328.5,-0.0023
2017-03-24,1330.4,1330.4,1330.4,1330.4,0.0014
2017-03-27,1337.4,1337.4,1337.4,1337.4,0.0053
2017-03-28,1337.5,1338.7,1338.7,1338.7,0.0001
2017-03-29,1335.5,1335.5,1335.5,1335.5,-0.0015
2017-03-30,1326.7,1344,1344,1341.3,-0.0066
2017-03-31,1329.8,1339,1339,1339,0.0023
2017-04-03,1332.7,1332.7,1332.7,1332.7,0.0022
2017-04-04,1336.8,1333.1,1333.1,1333.1,0.0031
2017-04-05,1327.5,1327.5,1327.5,1327.5,-0.007
2017-04-06,1332.4,1332.4,1332.4,1332.4,0.0037
2017-04-07,1336.8,1336.8,1336.8,1336.8,0.0033
2017-04-10,1333.3,1333.3,1333.3,1333.3,-0.0026
2017-04-11,1353.4,1353.4,1353.4,1353.4,0.0151
2017-04-12,1357.3,1357.3,1357.3,1357.3,0.0029
2017-04-13,1366.7,1366.7,1366.7,1366.7,0.0069
2017-04-14,1289.65,1289.65,1289.65,1289.65,-0.0564
2017-04-17,1369.8,1369.8,1369.8,1369.8,0.0621
2017-04-18,1370.9,1370.9,1370.9,1370.9,0.0008
2017-04-19,1360.5,1360.5,1360.5,1360.5,-0.0076
2017-04-20,1361.7,1361.7,1361.7,1361.7,0.0009
2017-04-21,1367,1359.8,1378,1359.8,0.0039
2017-04-24,1355.8,1355.8,1355.8,1355.8,-0.0082
2017-04-25,1346,1346,1346,1346,-0.0072
2017-04-26,1343,1343,1343,1343,-0.0022
2017-04-27,1344.7,1344.7,1344.7,1344.7,0.0013
2017-04-28,1347.1,1347.1,1347.1,1347.1,0.0018
2017-05-01,1334.6,1334.6,1334.6,1334.6,-0.0093
2017-05-02,1336.1,1336.1,1336.1,1336.1,0.0011
2017-05-03,1327.6,1326.9,1326.9,1326.9,-0.0064
2017-05-04,1307.4,1312.1,1312.1,1312.1,-0.0152
2017-05-05,1305.8,1305.8,1305.8,1305.8,-0.0012
2017-05-08,1306.1,1306.1,1306.1,1306.1,0.0002
2017-05-09,1295.1,1306.1,1306.1,1303.2,-0.0084
2017-05-10,1297.6,1305,1305.2,1305,0.0019
2017-05-11,1302.9,1302.9,1302.9,1302.9,0.0041
2017-05-12,1305.7,1305.7,1305.7,1305.7,0.0021
2017-05-15,1308,1307.5,1308,1307.5,0.0018
2017-05-16,1314.4,1312.7,1312.7,1312.7,0.0049
2017-05-17,1336.2,1336.2,1336.2,1336.2,0.0166
2017-05-18,1329.2,1339.8,1340,1339.8,-0.0052
2017-05-19,1329.9,1329.9,1329.9,1329.9,0.0005
2017-05-22,1338,1338,1338,1338,0.0061
2017-05-23,1332.1,1332.1,1332.1,1332.1,-0.0044
2017-05-24,1329.7,1329.7,1329.7,1329.7,-0.0018
2017-05-25,1333.3,1333.3,1333.3,1333.3,0.0027
2017-05-26,1344.8,1344.8,1344.8,1344.8,0.0086
2017-05-28,1268.22,1266.31,1269.02,1266.31,-0.0569
2017-05-29,1266.69,1268.02,1268.6,1264.96,-0.0012
2017-05-30,1339.1,1339.1,1339.1,1339.1,0.0572
2017-05-31,1348.5,1348.5,1348.5,1348.5,0.007
2017-06-01,1343.2,1343.2,1343.2,1343.2,-0.0039
2017-06-02,1353.1,1353.1,1353.1,1353.1,0.0074
2017-06-05,1355.6,1355.6,1355.6,1355.6,0.0018
2017-06-06,1370,1370,1370,1370,0.0106
2017-06-07,1365.6,1365.6,1365.6,1365.6,-0.0032
2017-06-08,1351.9,1351.9,1351.9,1351.9,-0.01
2017-06-09,1343.9,1343.9,1343.9,1343.9,-0.0059
2017-06-12,1341.5,1341.5,1341.5,1341.5,-0.0018
2017-06-13,1341.2,1342.8,1342.8,1342.8,-0.0002
2017-06-14,1348.2,1348.2,1348.2,1348.2,0.0052
2017-06-15,1326.8,1326.8,1326.8,1326.8,-0.0159
2017-06-16,1328.5,1328.5,1328.5,1328.5,0.0013
2017-06-19,1318.8,1318.8,1318.8,1318.8,-0.0073
2017-06-20,1315.2,1315.2,1315.2,1315.2,-0.0027
2017-06-21,1317.1,1317.1,1317.1,1317.1,0.0014
2017-06-22,1320.4,1320.4,1320.4,1320.4,0.0025
2017-06-23,1327.7,1327.7,1327.7,1327.7,0.0055
2017-06-26,1317.7,1317.7,1317.7,1317.7,-0.0075
2017-06-27,1318.4,1318.4,1318.4,1318.4,0.0005
2017-06-28,1320.8,1320.8,1320.8,1320.8,0.0018
2017-06-29,1317.7,1322.8,1322.8,1313.7,-0.0023
2017-06-30,1314,1314,1314,1314,-0.0028
2017-07-03,1290.9,1289.9,1289.9,1289,-0.0176
2017-07-04,1227.55,1224.3,1228.03,1221.49,-0.0491
2017-07-05,1293.9,1293.9,1293.9,1293.9,0.0541
2017-07-06,1296.7,1296.7,1296.7,1296.7,0.0022
2017-07-07,1282.4,1282.3,1282.3,1282.3,-0.011
2017-07-10,1286,1286,1286,1286,0.0028
2017-07-11,1287.7,1287.7,1287.7,1287.7,0.0013
2017-07-12,1291.2,1291.2,1291.2,1291.2,0.0027
2017-07-13,1288.5,1288.5,1288.5,1288.5,-0.0021
2017-07-14,1298.8,1289,1289,1289,0.008
2017-07-17,1305.4,1305.4,1305.4,1305.4,0.0051
2017-07-18,1313.5,1313.5,1313.5,1313.5,0.0062
2017-07-19,1313.7,1313.7,1313.7,1313.7,0.0002
2017-07-20,1317.1,1317.1,1317.1,1317.1,0.0026
2017-07-21,1325.9,1325.9,1325.9,1325.9,0.0067
2017-07-24,1325.4,1323.6,1323.6,1323.6,-0.0004
2017-07-25,1323.2,1323.2,1323.2,1323.2,-0.0017
2017-07-26,1322.4,1322.4,1322.4,1322.4,-0.0006
2017-07-27,1333.7,1333.7,1333.7,1333.7,0.0085
2017-07-28,1342.6,1342.6,1342.6,1342.6,0.0067
2017-07-31,1340.7,1340.7,1340.7,1340.7,-0.0014
2017-08-01,1346.3,1346.3,1346.3,1346.3,0.0042
2017-08-02,1345.5,1345.5,1345.5,1345.5,-0.0006
2017-08-03,1341.6,1341.6,1341.6,1341.6,-0.0029
2017-08-04,1331.7,1331.7,1331.7,1331.7,-0.0074
2017-08-07,1332,1326.4,1326.4,1326.4,0.0002
2017-08-08,1330.4,1330.4,1330.4,1330.4,-0.0012
2017-08-09,1347,1347,1347,1347,0.0125
2017-08-10,1357.8,1357.8,1357.8,1357.8,0.008
2017-08-11,1361.4,1361.4,1361.4,1361.4,0.0027
2017-08-14,1358.1,1358.1,1358.1,1358.1,-0.0024
2017-08-15,1347.5,1347.5,1347.5,1347.5,-0.0078
2017-08-16,1350.8,1350.8,1350.8,1350.8,0.0024
2017-08-17,1359.9,1359.9,1359.9,1359.9,0.0067
2017-08-18,1358.8,1362.7,1372.5,1362.7,-0.0008
2017-08-21,1364.1,1364.1,1364.1,1364.1,0.0039
2017-08-22,1358.6,1358.6,1358.6,1358.6,-0.004
2017-08-23,1361.7,1361.7,1361.7,1361.7,0.0023
2017-08-24,1358.9,1358.9,1358.9,1358.9,-0.0021
2017-08-25,1364.8,1364.8,1364.8,1364.8,0.0043
2017-08-28,1382.6,1381.9,1381.9,1381.9,0.013
2017-08-29,1385.7,1385.7,1385.7,1385.7,0.0022
2017-08-30,1380.9,1380.9,1380.9,1380.9,-0.0035
2017-08-31,1388.5,1389.5,1393.7,1389.5,0.0055
2017-09-01,1397.1,1397.1,1397.1,1397.1,0.0062
2017-09-03,1341.22,1340.54,1342.07,1338.96,-0.04
2017-09-04,1338.08,1341.21,1344.59,1337.01,-0.0023
2017-09-05,1411.2,1411.2,1411.2,1411.2,0.0546
2017-09-06,1405.9,1405.9,1405.9,1405.9,-0.0038
2017-09-07,1418,1418,1418,1418,0.0086
2017-09-08,1419.3,1419.3,1419.3,1419.3,0.0009
2017-09-11,1404.1,1404.1,1404.1,1404.1,-0.0107
2017-09-12,1401.8,1406.6,1406.6,1406.6,-0.0016
2017-09-13,1396.7,1396.7,1396.7,1396.7,-0.0036
2017-09-14,1399.2,1399.2,1399.2,1399.2,0.0018
2017-09-15,1395.1,1395.1,1395.1,1395.1,-0.0029
2017-09-18,1380.3,1380.3,1380.3,1380.3,-0.0106
2017-09-19,1382.6,1382.6,1382.6,1382.6,0.0017
2017-09-20,1388.3,1388.3,1388.3,1388.3,0.0041
2017-09-21,1366.7,1367.3,1367.3,1367.3,-0.0156
2017-09-22,1369.4,1369.4,1369.4,1369.4,0.002
2017-09-25,1383.5,1382,1382,1382,0.0103
2017-09-26,1374.1,1374.1,1374.1,1374.1,-0.0068
2017-09-27,1360.7,1360.7,1360.7,1360.7,-0.0098
2017-09-28,1361.3,1361.3,1361.3,1361.3,0.0004
2017-09-29,1357.6,1357.6,1357.6,1357.6,-0.0027
2017-10-02,1350.1,1350.1,1350.1,1350.1,-0.0055
2017-10-03,1348.8,1353.3,1353.3,1353.3,-0.001
2017-10-04,1351,1351,1351,1351,0.0016
2017-10-05,1348.3,1348.3,1348.3,1348.3,-0.002
2017-10-06,1350,1350,1350,1350,0.0013
2017-10-09,1360.4,1362,1362,1362,0.0077
2017-10-10,1369.4,1374.7,1374.7,1374.7,0.0066
2017-10-11,1364.5,1364.5,1364.5,1364.5,-0.0036
2017-10-12,1372.3,1372.3,1372.3,1372.3,0.0057
2017-10-13,1380.4,1372,1372,1372,0.0059
2017-10-16,1379.7,1382,1382,1382,-0.0005
2017-10-17,1362.5,1362.5,1362.5,1362.5,-0.0125
2017-10-18,1359.3,1359.3,1359.3,1359.3,-0.0023
2017-10-19,1365.9,1365.9,1365.9,1365.9,0.0049
2017-10-20,1356.2,1356.2,1356.2,1356.2,-0.0071
2017-10-23,1356.9,1356.9,1356.9,1356.9,0.0005
2017-10-24,1354.2,1354.2,1354.2,1354.2,-0.002
2017-10-25,1355.5,1355.5,1355.5,1355.5,0.001
2017-10-26,1346.5,1346.5,1346.5,1346.5,-0.0066
2017-10-27,1349.1,1351.7,1351.7,1351.7,0.0019
2017-10-30,1354.9,1354.9,1354.9,1354.9,0.0043
2017-10-31,1347.7,1347.7,1347.7,1347.7,-0.0053
2017-11-01,1354.6,1354.6,1354.6,1354.6,0.0051
2017-11-02,1355.4,1355.4,1355.4,1355.4,0.0006
2017-11-03,1346.9,1346.9,1346.9,1346.9,-0.0063
2017-11-06,1359.7,1359.7,1359.7,1359.7,0.0095
2017-11-07,1353.9,1353.9,1353.9,1353.9,-0.0043
2017-11-08,1362.3,1362.3,1362.3,1362.3,0.0062
2017-11-09,1366.8,1366.8,1366.8,1366.8,0.0033
2017-11-10,1354.5,1354.5,1354.5,1354.5,-0.009
2017-11-13,1360.4,1360.4,1360.4,1360.4,0.0044
2017-11-14,1364.2,1364.2,1364.2,1364.2,0.0028
2017-11-15,1358.7,1358.7,1358.7,1358.7,-0.004
2017-11-16,1359.4,1359.4,1359.4,1359.4,0.0005
2017-11-17,1378,1378,1378,1378,0.0137
2017-11-20,1357.6,1357.6,1357.6,1357.6,-0.0148
2017-11-21,1364.8,1364.8,1364.8,1364.8,0.0053
